review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
restaurant_2271,restaurant,https://www.yelp.com/biz/handels-homemade-ice-cream-and-yogurt-las-vegas-3,https://www.yelp.com/biz/handels-homemade-ice-cream-and-yogurt-las-vegas-3,"Ok so the Super Bowl was boring but my ice cream sundaes made halftime! I discovered Handels not too long ago and they make the Best homemade ice cream---there-on premises. Two things I noticed immediately: 1. It's pristine clean. You can see thru the windows where they make the ice cream! 2. The teens that work there---positive, upbeat, clean cut and happy to give out samples. Reminds me of the In n out burger philosophy! And most importantly the ice cream is sooo good! I called ahead yesterday and ordered 5 quarts: buckeye, strawberry cheesecake, blue monster, malt and good ol choc chip cookie dough. My guests at halftime were impressed! Ok I'm from Ohio, never heard of them there and am sooo happy they are in vegas. On tuesdays they have 2 for Tuesday but I never seem to be there on that day. Oh well!!!","Ok so the Super Bowl was boring but my ice cream sundaes made halftime! I discovered Handels not too long ago and they make the Best homemade ice cream---there-on premises. Two things I noticed immediately: 1. It's pristine clean. You can see thru the windows where they make the ice cream! 2. The teens that work there---positive, upbeat, clean cut and happy to give out samples. Reminds me of the In n out burger philosophy! And most importantly the ice cream is sooo good! I called ahead yesterday and ordered 5 quarts: buckeye, strawberry cheesecake, blue monster, malt and good ol choc chip cookie dough. My guests at halftime were impressed! Ok I'm from Ohio, never heard of them there and am sooo happy they are in vegas. On tuesdays they have 2 for Tuesday but I never seem to be there on that day. Oh well!!!",positive,5.0,5.0,2/4/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7704705158901580535
restaurant_17641,restaurant,https://www.yelp.com/biz/masons-creamery-cleveland,https://www.yelp.com/biz/masons-creamery-cleveland,"Outstanding Ice Cream. Very unique flavors, and a nice casual outdoor outdoor area to enjoy said ice cream. I'm guessing they are doing Noodles now. I can't wait to try those dishes!","Outstanding Ice Cream. Very unique flavors, and a nice casual outdoor outdoor area to enjoy said ice cream. I'm guessing they are doing Noodles now. I can't wait to try those dishes!",positive,5.0,5.0,12/15/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7537987829929764849
gp:AOqpTOHuiJaKVLfCBipmMk7HOb2E1J6l2ZgCDaujp5XLmehEqYXemIinVXAhAA5-b6l-lEHfthwfxducw9QXEE0,mobile_app,com.ticktick.task,com.ticktick.task,This application opens slowly when I click it.,This application opens slowly when I click it.,positive,4.0,4.0,2020-09-05 08:22:22,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",6112423540871190158
gp:AOqpTOHOZZ1QGk2Q3s0m1oj4E2uM4MbHHQWy30gTDQioztTFCEOUx_Whj3Wnc5Mm9TaalmShO3zVxIaNrT5fXA,mobile_app,com.appxy.planner,com.appxy.planner,"I do like the straight forwardness of this system it does what it says on the tin, needs to keep developing but in the theme it's in if it gets to clever like some systems it will loss it's position","I do like the straight forwardness of this system it does what it says on the tin, needs to keep developing but in the theme it's in if it gets to clever like some systems it will loss it's position",positive,4.0,4.0,2018-11-14 02:52:03,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",13926640546578915256
restaurant_11950,restaurant,https://www.yelp.com/biz/prestis-bakery-cleveland,https://www.yelp.com/biz/prestis-bakery-cleveland,"Coffee is fantastic, bakery stuff is amazing, and the staff never fail to put a smile on my dial.","Coffee is fantastic, bakery stuff is amazing, and the staff never fail to put a smile on my dial.",positive,5.0,5.0,7/21/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",11649852241821452835
restaurant_12296,restaurant,https://www.yelp.com/biz/villanis-bakery-charlotte,https://www.yelp.com/biz/villanis-bakery-charlotte,One of my favorites in Charlotte! My family and I have tried several different desserts and love them all! One of my go to cakes is the Italian cream! Out of this world!!,One of my favorites in Charlotte! My family and I have tried several different desserts and love them all! One of my go to cakes is the Italian cream! Out of this world!!,positive,5.0,5.0,12/11/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",17810764724488892624
gp:AOqpTOGrAlAaqNI_4jC3SYXTrZ1Q6T3-NizSegLfnPvvIMHnG4cjCG2hwtYKIAqnD7Rxal005P5mjZ8r5QEvYBk,mobile_app,com.appgenix.bizcal,com.appgenix.bizcal,"Every entry gets copied so I end up with 2 of everything, one in the color I designate and the other in the standard color. If I delete 1 I loose both. I used this calendar for years for my business and loved it but the latest update killed it.","Every entry gets copied so I end up with 2 of everything, one in the color I designate and the other in the standard color. If I delete 1 I loose both. I used this calendar for years for my business and loved it but the latest update killed it.",negative,2.0,2.0,2018-09-19 18:22:56,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",17838992446390363660
hotel_305343,hotel,Enterprise Hotel Design Boutique,Enterprise Hotel Design Boutique,Everybody was extremely helpful and was able to help with any questions,Everybody was extremely helpful and was able to help with any questions,positive,5.0,10.0,9/1/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,7234659992617929179
gp:AOqpTOHFBGI9XMBi5TULEjIl9kLgC6w_cuNP7CbSt6heb87S8JWFbrKQrs2npbTPnxS1hC4EEjfBRNwl3SY_5w,mobile_app,com.appxy.planner,com.appxy.planner,Can't do recurring tasks without paying for it. The calendar my phone came with can do more then this one.,Can't do recurring tasks without paying for it. The calendar my phone came with can do more then this one.,negative,1.0,1.0,2017-08-06 18:01:21,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",13054973943259171355
amazon_29101,ecommerce,B071DW24JM,B071DW24JM,My girl loves it,My girl loves it,positive,5.0,5.0,1617928597823,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9629692331281277482
amazon_13986,ecommerce,B08VS89P2H,B08VS89P2H,[[VIDEOID:d213e2200eb62d00bed624e9a2e0bfc7]] I only received two bundles of hair. What I received look horrible. Returning.,[[VIDEOID:d213e2200eb62d00bed624e9a2e0bfc7]] I only received two bundles of hair. What I received look horrible. Returning.,negative,1.0,1.0,1627401545426,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",339019319732188397
gp:AOqpTOGz84ZggbAoL-IXlFxdGSwfkDN_LS8TLBaT5IBJqyBMvnFb7uo3LksjIFio9kdrkneDGjCHmyxZE9U5Rdg,mobile_app,com.microsoft.todos,com.microsoft.todos,It doesn't gives a reminder of of my tasks and planned items at all,It doesn't gives a reminder of of my tasks and planned items at all,negative,2.0,2.0,2020-10-23 05:16:04,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",3769497069227145437
hotel_368738,hotel,Best Western Blue Tower Hotel,Best Western Blue Tower Hotel,Standard of room was very basic No alcohol licence in bar but was not advised Comfortable bed,Standard of room was very basic No alcohol licence in bar but was not advised,negative,1.9,3.8,2/19/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Negative_Review + Reviewer_Score <= 5.0,9982165209968546878
restaurant_1661,restaurant,https://www.yelp.com/biz/the-vegan-doughnut-company-lakewood-3,https://www.yelp.com/biz/the-vegan-doughnut-company-lakewood-3,"Such a great addition to Lakewood! These donuts always taste fresh and I love the fun flavors they come up with. I'm not a vegan but haven't really been able to tell the difference in most flavors. Everything is good, service is quick, and they really know what they're doing here!! A must go.","Such a great addition to Lakewood! These donuts always taste fresh and I love the fun flavors they come up with. I'm not a vegan but haven't really been able to tell the difference in most flavors. Everything is good, service is quick, and they really know what they're doing here!! A must go.",positive,5.0,5.0,4/4/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",18023039655197418691
restaurant_18518,restaurant,https://www.yelp.com/biz/mary-coyle-phoenix-2,https://www.yelp.com/biz/mary-coyle-phoenix-2,"I am so sad to be leaving this review after coming to Mary Coyle's for MANY years (since I was a child). For YEARS, Mary Coyle's has been my FAVORITE ice cream spot (not just in Phoenix, but in the COUNTRY), yet all of that changed today. I go back to when they were on 1335 W Thomas Rd: Mom & I came through FAITHFULLY. Then they moved to 5521 North 7th Avenue: I followed em there (along w/ mom).. Then they closed shop.. Then they came back, this time at 5823 N 7th St: Once again, I came back to support them... Birthdays, special occasions, ice cream cravings: You name it, i'd come to Mary Coyle's for my ice cream ""fix"", & I would recommend COUNTLESS friends/family members to do the same whenever they came to town... Alex was great... Peter was great, as was the most recent guy I most recently interacted with at the shop (his name escapes me)... Now they have these snobby little girls running the place & it's just terrible. Why??? Not because they're girls, nor because the ice cream is bad, but because there's a TOTAL lack of customer service & they have these rude/condescending attitudes (neither of which any customer deserves, especially when the customer has been supporting Mary Coyle's practically since DAY ONE). There were no smiles or ""hellos"" when I walked in the door (which was definitely a change compared to all of my previous visits), they lacked focus (I had to tell them TWICE that my order was for here & not ""to go"") & all of this (combined with the continued lack of customer service that i'll outline below) completely kills the experience that i've come to look forward to for so many years now. For YEARS I would order the same thing: A Chocolate Super 32oz Milkshake with a scoop of chocolate ice cream on top, no whipped cream/cherry, & I would have them mix in a couple tablespoons of peanut butter (which they had READILY AVAILABLE in the back)... No big deal, right??? Alex did it... Peter did it... This last guy did it... It was DELICIOUS every time & it ALWAYS hit the spot... This week has been EXTREMELY stressful & I was ready for a ""fix"" (ice cream is literally my version of an alcoholic beverage, & this treat is definitely one that I get in moderation/once in a while)... In the end, I came in today only to have these little girls take my money & literally stand there ARGUING with me about my order, refusing to make my 32oz shake the way I have ALWAYS ordered it (insisting that they would use Chocolate Peanut Butter Ice Cream instead [while at the same time confirming that they DO have peanut butter in the back])... But I didn't want my shake made with chocolate peanut butter ICE CREAM: I just wanted a Super 32oz Chocolate Shake made with CHOCOLATE Ice Cream & a couple tablespoons of peanut butter mixed in, which is how I have always ordered it for YEARS now (with NO PROBLEM)... Why is this such a big deal??? Moreso, why argue with a LIFELONG customer over something so stupid??? Why not just make the milkshake the way that the customer has ALWAYS ordered it, instead of taking his/her money then standing there arguing with them over something as stupid as ICE CREAM (all because you claim you don't want to get ""in trouble""?)... Get ""in trouble"" over tossing a couple tablespoons of peanut butter into a Chocolate Milkshake? SERIOUSLY??? Just ridiculous... By the time the girl who was going to be making my shake finished arguing with me & throwing her weight around (all 50lbs of it), I just took my receipt up to the other girl, got my money back & left (while advising her that this would be my last visit). I can't tell you how disappointing it is to know that i've come to Mary Coyle's since before either of these little girls was even born, yet now i'm subjected to the total lack of customer service that I faced today. I guess if you're ok with stuff ""plain jane"" without any ""hellos""/smiles/mix-ins, you'll be fine here... But that's not what i've come to expect over the YEARS at Mary Coyle's, & at the end of the day there's far too many ice cream options around town who have NO problems making a milkshake exactly as the customer orders it. Never thought it would come to this, but at this point i'm done with Mary Coyle's until they get some new people who will just do their job & focus on the CUSTOMER (& If these little girls would TRULY get ""in trouble"" over something as silly as making a milkshake using ingredients that they already have READILY AVAILABLE in the shop, then at that point i'd say it's clearly a problem with OWNERSHIP/management & the entire place needs to just shut down again [for good this time])... As stated, i'm done with this place until I see some new faces in there (& if they act the same way these little girls acted today, i'm done for GOOD).. I don't care how good your ice cream is: No LIFELONG customer deserves to be treated the way I was treated today (especially not by some SNOBBY little girls). Just disgusting, & such a let down after so many years of good memories :(","I am so sad to be leaving this review after coming to Mary Coyle's for MANY years (since I was a child). For YEARS, Mary Coyle's has been my FAVORITE ice cream spot (not just in Phoenix, but in the COUNTRY), yet all of that changed today. I go back to when they were on 1335 W Thomas Rd: Mom & I came through FAITHFULLY. Then they moved to 5521 North 7th Avenue: I followed em there (along w/ mom).. Then they closed shop.. Then they came back, this time at 5823 N 7th St: Once again, I came back to support them... Birthdays, special occasions, ice cream cravings: You name it, i'd come to Mary Coyle's for my ice cream ""fix"", & I would recommend COUNTLESS friends/family members to do the same whenever they came to town... Alex was great... Peter was great, as was the most recent guy I most recently interacted with at the shop (his name escapes me)... Now they have these snobby little girls running the place & it's just terrible. Why??? Not because they're girls, nor because the ice cream is bad, but because there's a TOTAL lack of customer service & they have these rude/condescending attitudes (neither of which any customer deserves, especially when the customer has been supporting Mary Coyle's practically since DAY ONE). There were no smiles or ""hellos"" when I walked in the door (which was definitely a change compared to all of my previous visits), they lacked focus (I had to tell them TWICE that my order was for here & not ""to go"") & all of this (combined with the continued lack of customer service that i'll outline below) completely kills the experience that i've come to look forward to for so many years now. For YEARS I would order the same thing: A Chocolate Super 32oz Milkshake with a scoop of chocolate ice cream on top, no whipped cream/cherry, & I would have them mix in a couple tablespoons of peanut butter (which they had READILY AVAILABLE in the back)... No big deal, right??? Alex did it... Peter did it... This last guy did it... It was DELICIOUS every time & it ALWAYS hit the spot... This week has been EXTREMELY stressful & I was ready for a ""fix"" (ice cream is literally my version of an alcoholic beverage, & this treat is definitely one that I get in moderation/once in a while)... In the end, I came in today only to have these little girls take my money & literally stand there ARGUING with me about my order, refusing to make my 32oz shake the way I have ALWAYS ordered it (insisting that they would use Chocolate Peanut Butter Ice Cream instead [while at the same time confirming that they DO have peanut butter in the back])... But I didn't want my shake made with chocolate peanut butter ICE CREAM: I just wanted a Super 32oz Chocolate Shake made with CHOCOLATE Ice Cream & a couple tablespoons of peanut butter mixed in, which is how I have always ordered it for YEARS now (with NO PROBLEM)... Why is this such a big deal??? Moreso, why argue with a LIFELONG customer over something so stupid??? Why not just make the milkshake the way that the customer has ALWAYS ordered it, instead of taking his/her money then standing there arguing with them over something as stupid as ICE CREAM (all because you claim you don't want to get ""in trouble""?)... Get ""in trouble"" over tossing a couple tablespoons of peanut butter into a Chocolate Milkshake? SERIOUSLY??? Just ridiculous... By the time the girl who was going to be making my shake finished arguing with me & throwing her weight around (all 50lbs of it), I just took my receipt up to the other girl, got my money back & left (while advising her that this would be my last visit). I can't tell you how disappointing it is to know that i've come to Mary Coyle's since before either of these little girls was even born, yet now i'm subjected to the total lack of customer service that I faced today. I guess if you're ok with stuff ""plain jane"" without any ""hellos""/smiles/mix-ins, you'll be fine here... But that's not what i've come to expect over the YEARS at Mary Coyle's, & at the end of the day there's far too many ice cream options around town who have NO problems making a milkshake exactly as the customer orders it. Never thought it would come to this, but at this point i'm done with Mary Coyle's until they get some new people who will just do their job & focus on the CUSTOMER (& If these little girls would TRULY get ""in trouble"" over something as silly as making a milkshake using ingredients that they already have READILY AVAILABLE in the shop, then at that point i'd say it's clearly a problem with OWNERSHIP/management & the entire place needs to just shut down again [for good this time])... As stated, i'm done with this place until I see some new faces in there (& if they act the same way these little girls acted today, i'm done for GOOD).. I don't care how good your ice cream is: No LIFELONG customer deserves to be treated the way I was treated today (especially not by some SNOBBY little girls). Just disgusting, & such a let down after so many years of good memories :(",negative,1.0,1.0,7/13/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",10336589591700896466
hotel_327274,hotel,Mercure Secession Wien,Mercure Secession Wien,Room cleaning is not optimal need to be followed and checked daily by supervisor Location Klimaanlage im Zimmer near City Center,Room cleaning is not optimal need to be followed and checked daily by supervisor Location Klimaanlage im Zimmer near City Center,neutral,3.75,7.5,8/7/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,11658575287339639865
restaurant_247,restaurant,https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,Manager reached out letting me know that the issue had been resolved so that it would not happen again. I've been back several times since and it has been great every time.,Manager reached out letting me know that the issue had been resolved so that it would not happen again. I've been back several times since and it has been great every time.,positive,5.0,5.0,9/7/2020,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",12554405229795815197
amazon_9967,ecommerce,B01GS8J18E,B01GS8J18E,Left a coating on my hair.,Left a coating on my hair.,negative,2.0,2.0,1496872854629,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3785717187607348078
restaurant_12621,restaurant,https://www.yelp.com/biz/batch-bakehouse-madison,https://www.yelp.com/biz/batch-bakehouse-madison,"This place satisfied my sweet tooth with a lovely display of its spread of offerings. The oatmeal scotchie cookies were probably something I could have made at home but was nice to be able to pick them up ready to go- delicious, we got the butterscotch chip bars to go along with. Not often something I find in other bakeries so I was really happy! The hamburger buns were so soft and reminded me of my grandmas homemade buns- I could tell everything is made with high quality ingredients because the two buns we didn't eat had mold growing on them after a few days on my counter, unlike the preservative filled bread you find in a grocery store- sad for me that we didn't eat them fast enough! The cracked wheat loaf was very good also. I live on the west side but will make a special trip to Batch if I am in need of high quality bakery items.","This place satisfied my sweet tooth with a lovely display of its spread of offerings. The oatmeal scotchie cookies were probably something I could have made at home but was nice to be able to pick them up ready to go- delicious, we got the butterscotch chip bars to go along with. Not often something I find in other bakeries so I was really happy! The hamburger buns were so soft and reminded me of my grandmas homemade buns- I could tell everything is made with high quality ingredients because the two buns we didn't eat had mold growing on them after a few days on my counter, unlike the preservative filled bread you find in a grocery store- sad for me that we didn't eat them fast enough! The cracked wheat loaf was very good also. I live on the west side but will make a special trip to Batch if I am in need of high quality bakery items.",positive,5.0,5.0,8/2/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9776288289998361609
restaurant_14840,restaurant,https://www.yelp.com/biz/somisomi-las-vegas-5,https://www.yelp.com/biz/somisomi-las-vegas-5,"following up on my previous message, I wanted to change my review to a 5 star. Not only did the owner ensure to provide a better experience for me, but the employees also made sure I was provided with exceptional all service. For a Company to show that they care about their customers' experience is rare and Somi Somi in the Henderson location is worth visiting! Thank you for the wonderful experience!","following up on my previous message, I wanted to change my review to a 5 star. Not only did the owner ensure to provide a better experience for me, but the employees also made sure I was provided with exceptional all service. For a Company to show that they care about their customers' experience is rare and Somi Somi in the Henderson location is worth visiting! Thank you for the wonderful experience!",positive,5.0,5.0,7/30/2022,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",15007446758153550969
restaurant_19727,restaurant,https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,https://www.yelp.com/biz/matcha-cafe-maiko-charlotte,"Popular matcha place. We came here during not so busy hours, but took them awhile to make our drinks. I got the maiko's special with Ube on top. I really like the red bean and the chestnut but I ate this after my lunch.... Didn't really finish cuz I was already so full. The ube ice cream was good, rich but not too sweet. I wanted to try the mix of matcha and ube , but I think the lady misunderstood what I said. I probably will get something smaller next time","Popular matcha place. We came here during not so busy hours, but took them awhile to make our drinks. I got the maiko's special with Ube on top. I really like the red bean and the chestnut but I ate this after my lunch.... Didn't really finish cuz I was already so full. The ube ice cream was good, rich but not too sweet. I wanted to try the mix of matcha and ube , but I think the lady misunderstood what I said. I probably will get something smaller next time",positive,4.0,4.0,11/19/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9065026992211330641
amazon_26531,ecommerce,B08G2V3DTN,B08G2V3DTN,"I love this product, it is very good.","I love this product, it is very good.",positive,5.0,5.0,1612968384280,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14222219167268906884
hotel_510847,hotel,Hotel Prinz Eugen,Hotel Prinz Eugen,The location is a bit far from the city center You can take the metro which is somewhat near Breakfast was nothing special I don t know if it is really a four star hotel because having CRT TVs from 90s doesn t leave a good first impression,I don t know if it is really a four star hotel because having CRT TVs from 90s doesn t leave a good first impression,positive,4.15,8.3,4/5/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,9972241131949587608
gp:AOqpTOF8sz75ZNlTWP2tymCk16aWmPhO1KzALCZ14I9YpNPH5uYcdNYC6oYLZWYl8NQ9evcEcO-2X0NLxFU7Zg,mobile_app,com.appxy.planner,com.appxy.planner,Its still asking me in an ad on the app to upgrade. Not cool!,Its still asking me in an ad on the app to upgrade. Not cool!,negative,2.0,2.0,2016-12-29 21:55:51,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16326690282069869192
restaurant_18384,restaurant,https://www.yelp.com/biz/pages-pittsburgh,https://www.yelp.com/biz/pages-pittsburgh,"Considering my absolute love for sweets - and more specifically, ice cream - it just doesn't make sense that it took me nearly 6 years of living in Pittsburgh to go to Page Dairy Mart. The only bad thing is that it's too close to where we live, so I can expect my sugar intake to go through the roof now. As you walk up, it's easy to be overwhelmed by the signage and menu, as they seem to have everything that you could ever imagine. In fact, you might just be better off walking up and ordering whatever you want without looking at the menu. Odds are, they'll just smile and run off to make it. I mean, if they have toasted coconut soft serve ice cream, what don't they have, right? The people that work there are all really pleasant and the ice cream is excellent! It is cash only, so that might be a downside if you're just randomly stopping by for the first time, but it's one place where the long lines are truly warranted in this town. Don't worry, though, usually the line isn't actually long at all. They take your order quickly at Page and your order will actually be up impressively fast for the amount of people ordering thanks to Page Dairy Mart's army of ice cream servers on staff. That ""line"" of people will disappear as quickly as a new one appears. A night hasn't gone by since our first visit that my wife and I haven't wanted to go back. Only our conscious willpower has kept us away, and there aren't a lot of places that have left me feeling that way, so kudos to Page Dairy Mart and their staff! Heck, it's snowing today, and I'm probably going to go!","Considering my absolute love for sweets - and more specifically, ice cream - it just doesn't make sense that it took me nearly 6 years of living in Pittsburgh to go to Page Dairy Mart. The only bad thing is that it's too close to where we live, so I can expect my sugar intake to go through the roof now. As you walk up, it's easy to be overwhelmed by the signage and menu, as they seem to have everything that you could ever imagine. In fact, you might just be better off walking up and ordering whatever you want without looking at the menu. Odds are, they'll just smile and run off to make it. I mean, if they have toasted coconut soft serve ice cream, what don't they have, right? The people that work there are all really pleasant and the ice cream is excellent! It is cash only, so that might be a downside if you're just randomly stopping by for the first time, but it's one place where the long lines are truly warranted in this town. Don't worry, though, usually the line isn't actually long at all. They take your order quickly at Page and your order will actually be up impressively fast for the amount of people ordering thanks to Page Dairy Mart's army of ice cream servers on staff. That ""line"" of people will disappear as quickly as a new one appears. A night hasn't gone by since our first visit that my wife and I haven't wanted to go back. Only our conscious willpower has kept us away, and there aren't a lot of places that have left me feeling that way, so kudos to Page Dairy Mart and their staff! Heck, it's snowing today, and I'm probably going to go!",positive,5.0,5.0,4/11/2012,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2636635330614510813
amazon_9777,ecommerce,B09K3NR5SY,B09K3NR5SY,"Although the color variety is a wide selection of shades, it truly just repeats the same colors. I wish there were more glitter shades, and I wish they looked better under the light. When I first got the package, the bottles were partially open and leaked onto themselves. It was messy but easy to clean up with a bit of nail polish remover. Please be aware.","Although the color variety is a wide selection of shades, it truly just repeats the same colors. I wish there were more glitter shades, and I wish they looked better under the light. When I first got the package, the bottles were partially open and leaked onto themselves. It was messy but easy to clean up with a bit of nail polish remover. Please be aware.",neutral,3.0,3.0,1657886988022,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",6235568158349568098
hotel_167947,hotel,Strand Palace Hotel,Strand Palace Hotel,Room close to staff elevator could hear noises Comfortable room bathroom clean,Comfortable room bathroom clean,positive,5.0,10.0,1/26/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10329217071210106369
